,add_agent_schedule,add_task_to_list,check_calendar_availability,complete_execution,create_custom_field,create_document,create_document_page,create_google_calendar_event,create_list,create_subtask,create_task,delete_memory,edit_image,find_similar_assets,find_stale_tasks,follow_up_cursor_agent,generate_image,generate_project_summary,generate_project_update,generate_stand_up,get_cursor_agent,gmail_create_draft,gmail_fetch_drafts,launch_cursor_agent,list_available_calendars,load_assets,load_custom_fields,load_web_pages,manage_personal_priorities,move_task_to_list,post_chat_message,post_reply,post_slack_message,post_task_comment,read_memory,reflect,rename_memory,retrieve_activity,retrieve_chat_messages,retrieve_personal_priorities,retrieve_tasks_by_filters,search_clickup_help_center,search_clickup_support_resources,search_google_calendar,search_public_web,search_users_and_teams,search_workspace,todo_write,update_chat_message,update_comment,update_document,update_google_calendar_event,update_task,view_tools_catalog,write_memory
add_agent_schedule,1.0,0.001715495299106739,0.01085942742667088,4.4254740133128905e-05,-0.0007834431085604732,-0.006717726422123467,-0.003815663354407659,0.009443030462297282,-0.0014589612198883124,0.004423397146264537,0.005178675704619822,0.0007031664834216668,-0.009429078091059173,0.0025627848973299805,0.0003539846939692184,-0.0004880825824291861,-0.010980092838252915,-0.0033328509041293847,-0.0034913270439876666,-0.003671827103183913,-0.0004548455763632311,0.007056146201391438,0.008554628737337816,-0.0006122595769333083,0.008342895844064136,0.012220891438154139,0.0033463718303577334,-0.000984116304210433,0.0044241774963629165,0.002283952597297473,0.03698823463620775,-0.044081243664522284,0.00929951141114313,0.016354637505648698,0.014491297457224786,0.0010838716325908093,0.005929433439717699,0.00143199982054969,0.0177480673671748,0.0032746500209872432,0.0072104155950454265,0.000739917981191616,8.284663857365653e-05,0.03982905588261517,0.0009301926590863493,0.011990177765210993,0.005312827600793184,0.032923989904470076,0.01813359135415277,0.003766005767857141,-0.0005293796013501743,0.006153156512124479,0.006676726102611709,0.014584805452219856,0.03269709217051768
add_task_to_list,0.001715495299106739,1.0,-0.0009743270495770705,0.0005039121034397149,0.0015779315505418683,-0.005786853153955957,-0.0026116620888843338,-0.0013147473586057018,0.01911120547447198,0.017829756460077242,0.01121189289058636,-0.0004207736712441899,-0.004719917438518544,7.014728826483963e-05,0.0015210518421958827,-0.0002411319878724584,-0.006472635507467159,-0.0036150577555485877,-0.0030999439872246436,-0.0024415409282070827,-0.00022471159994604488,-0.0009705173039943568,0.0006236336203572471,-0.00030248030598654116,-0.0001866878860462642,0.03488158238142004,0.026997302500032083,-0.004207193415489942,0.0038579447411194482,0.02804141797813368,0.00010579083858400997,-0.024465486923288694,0.00048213307930505166,0.013429664453648406,0.009100187896090258,0.0010963476341148471,-0.00017166551333176971,-0.0013043896013899714,-0.0026857442745542334,-0.0003438827884724863,0.03110058905563422,-0.001201944690558376,0.00203094413644818,-0.0009042225850708201,-0.004911675965164741,0.0062316223674249525,0.022218361512763178,0.035572497946382745,-0.000375591478898868,0.0015701511606958055,-0.0003157658276366407,-0.0009252227962279722,0.01813733050739995,0.00029042686437497496,0.0035099298463423193
check_calendar_availability,0.01085942742667088,-0.0009743270495770705,1.0,-0.00046959062227070115,-0.00127425433725699,-0.004974818930207722,-0.00425863531592426,0.21469556104366377,-0.0019826300322108048,-0.0010919808772510192,0.002575810609966901,0.0004346976666587656,-0.004490529402512023,-0.0005406726301171098,-0.001784411668470156,-0.00022861181244598417,-0.005457354689277084,-0.004191788954348468,-0.0032757119045822482,0.00017285951081145076,-0.00021304401209711984,0.006911358246321563,0.0019296793249419253,-0.0002867747725671853,0.008894966866099325,-0.0060423020764961465,-0.0037524321554352003,-0.004011573935260048,0.004020172712408156,0.0005149363962518584,0.006562783691933036,-0.0075776287902787265,0.0029277238278833874,0.0028321087414205446,0.018087649485747283,-0.0003163445542730867,-0.00016281096549202324,-0.003128780079761007,-0.0014561098318552135,0.02384112027425982,0.01088809520993145,-0.0011055170026516472,-0.0008660883675879976,0.11300432789675849,-0.0049111795771070174,0.030520042186951785,-0.002211033574474639,0.026824040126570723,-0.00018681768529145958,-0.0007155256742624795,-0.0035279519901117223,0.053653796043483755,0.0024000357977930235,0.011303262297144298,0.009312012110262004
complete_execution,4.4254740133128905e-05,0.0005039121034397149,-0.00046959062227070115,1.0,-0.000624108592932421,0.005235116670124616,-0.0012705456002109028,-0.0002838981344031631,-0.0009036117110013921,0.003260460941690779,-0.002480381767045173,-0.00015511592280685046,-0.0017498402895937592,0.016549901127377746,0.0003811532395051395,-8.88919943742879e-05,-0.0023459258652579096,0.00236307565408735,-0.0013961698828319471,-0.0012182029557922653,-8.283870777362883e-05,-0.0007333227378812298,-0.0003703351084489808,-0.0001115077178076858,-8.217241695139057e-05,0.006595265354496329,0.0013791499781830997,-0.0013962064761968555,-0.0008807079259235069,-0.0007145597778998016,0.012388344003155109,-0.02111889269547662,-0.0006233459118783542,0.01145465384532484,-0.0050487223044334,0.6832491169511713,-6.330640255961653e-05,-0.003109720989792924,-0.001606018418780789,-0.0019764789762356312,0.008234331746961652,-0.0004966440102733187,-0.00047958578718873036,-0.0009852867257979436,0.0008847706254613045,-0.0007632889613224209,0.0011884855184347122,-0.009795205439827903,0.0028819891766126825,0.021984614954165677,-0.001453674789103547,-0.00021543069011174609,-0.001330958615170229,-0.002962080278174608,-0.003177040808279534
create_custom_field,-0.0007834431085604732,0.0015779315505418683,-0.00127425433725699,-0.000624108592932421,1.0,-0.0018212414330782732,-0.004378701898018309,-0.0019787295398410207,0.0647470586981081,0.0035862983615110805,0.010429507335499513,-0.0005302348630538748,-0.005110415794816001,-0.0007905218463922325,-0.00481396952380422,-0.00030386071017561567,-0.0051200412134888235,-0.002845148694602923,-0.003936244868670367,-0.0039446828041187435,-0.00028316867847671387,-0.002047782168125884,-0.0012187398456529714,-0.00038116834436674896,-0.00028089108752090916,0.011305743349635253,0.11086431969032365,-0.004250952031672317,-0.0029875537291130048,0.0014772436697409327,-0.0016722898073202768,0.001431757207569863,-0.0020083694622389197,0.0032638690991734806,0.0013568255695979611,-0.00042042863988171097,-0.0001954950704379801,-0.010075844118232563,-0.0006272765100800229,-0.006596326549287671,-0.0044123206173735325,0.005651306287341547,0.005332890647727094,-0.00465256584454189,-0.00519502050026248,-0.002922261371881458,0.018773128740048516,0.019229380049035138,-0.0004439764471291523,-0.0006576398821536302,-0.0035442217465773643,-0.001221635360491257,0.010061858071135486,0.036821945417791296,0.009028684414333856
create_document,-0.006717726422123467,-0.005786853153955957,-0.004974818930207722,0.005235116670124616,-0.0018212414330782732,1.0,0.40504421188512835,-0.008611537961969675,0.0039099433597292585,-0.006534859693026708,-0.008529567855202442,-0.001694534463936838,-0.01812903359981218,-0.0005350162788608403,-0.019440164343631536,-0.001251425356075494,0.041874345429282644,-0.006691654286562051,-0.004582226487799368,-0.0027597787276418084,-0.0011662069245060884,-0.002918721880757516,-0.004486790131406259,-0.0015698104924397112,-0.0008938363077672574,0.13922340267425604,-0.003935897424432405,0.04815176173210746,-0.012479755824145409,-0.006829505916769236,-0.01847009144769226,0.01458122970225791,-0.005709481497896081,0.005994734155016721,0.007955330440952965,-0.0006000964481878514,-0.0007673756701573969,-0.0011973567153261437,0.017965100582722323,-0.026666171790054448,-0.02044004769827201,-0.001965223782777114,0.004539909039380357,-0.014991698899048434,0.051228617434402525,0.003975579900292036,0.1444356257658263,0.1446028930188741,-0.0018539152863649747,0.0022664593222452953,0.10018471620326168,-0.002665246635779688,-0.01626740219385609,0.022787047475767912,0.017174699846855775
create_document_page,-0.003815663354407659,-0.0026116620888843338,-0.00425863531592426,-0.0012705456002109028,-0.004378701898018309,0.40504421188512835,1.0,-0.005984011276015563,0.005454829996138005,-0.007507894218598182,-0.00843639304935505,-0.0013844706120868019,-0.01424220343950013,-0.002417542286703887,-0.011609153116304114,-0.0010295710500664908,0.03191371648082959,0.006385906407356114,0.011609258465559085,0.007219543379228157,-0.0009594602522869917,-0.0015108530630173961,-0.002700263689422135,-0.0012915124575828489,-0.000924990136994466,0.15062473017142683,-0.00912520810225125,0.041576889082454396,-0.010406828366554786,-0.007193974283254795,-0.004563031737811956,-0.016301818280271822,-0.0041427850224470195,-0.0003627200451846246,0.03048602317785904,-0.0013627018490017639,-0.0005829845971420906,0.01951573172741289,0.011478955222036633,-0.020748327847035272,0.0032363843115813624,-0.0031898678606976463,0.0031195604801100498,-0.003586569804452344,0.06086708391435932,-0.0024349888583490666,0.14126632862407615,0.1491761434256107,-0.0015999571603713774,0.0028603207090051102,0.11490883202972971,-0.002245703306463383,-0.016598239007136976,0.006686442559151822,0.016201124491669733
create_google_calendar_event,0.009443030462297282,-0.0013147473586057018,0.21469556104366377,-0.0002838981344031631,-0.0019787295398410207,-0.008611537961969675,-0.005984011276015563,1.0,-0.001289387945164608,-0.003195916517010294,0.012198705426790921,-3.3670147803747853e-06,-0.006626350116099523,-0.0008714505437334997,-0.003450413949538239,-0.00033701354893904244,-0.009134587643661898,-0.006311555554397423,-0.004942115421377791,-0.0029512915112090807,-0.0003140639052237479,-1.3173460614497496e-05,0.002753821606014533,-0.0004227558620659179,0.011160851889792435,-0.010183518095216866,-0.005215801634605265,-0.005846993129856021,0.005875667359274467,0.001867798308998646,0.009283693884875929,-0.012528037968599698,-0.0021669399134732147,-0.004880283194327989,0.031850019527127765,0.0005649301091347525,-0.00023551701004341359,-0.008198859164903037,-0.0018244234671437214,0.01812164059237336,0.015809142957256432,-0.0016095384767801707,-0.0012589369581047529,0.3250048977960858,-0.001483235673956695,0.0051768737069698,-0.004272680668614403,0.04177539149620026,-0.0003966381957503365,0.0001375802644047594,-0.005439738636626562,0.19128016232890327,0.004453717112450101,0.007093762259087644,0.025047679511543113
create_list,-0.0014589612198883124,0.01911120547447198,-0.0019826300322108048,-0.0009036117110013921,0.0647470586981081,0.0039099433597292585,0.005454829996138005,-0.001289387945164608,1.0,0.014984018292520628,0.11181102752158291,-0.0007251232885899907,-0.007945654131350545,-0.0011826175846517315,-0.0070958640739051905,-0.0004518858280356181,-0.006432730842407127,-0.0031305933674020746,-0.005147360813123752,-0.005722587904483511,-0.0004211137157984204,-0.0031163548810936277,-0.0017121220856986313,-0.0005668537166769107,-0.00026318844017009214,0.04052957381936542,0.00857410723787293,-0.0038343695288726113,-0.003227656534664628,0.04774125045117114,-0.0008835233165722128,0.004546718733073683,-0.003019608025493694,-0.004158851815973719,0.00859035098839947,-0.0005942008490343447,-0.0002865808038525623,-0.012000366526799582,0.002370159631224276,-0.007718807701759343,0.0004711301330211971,0.0004073310105840208,0.005508334574571727,-0.005171740063257936,-0.007146520206308399,0.000397858374716004,0.11127115483299488,0.034899477002291575,-0.0005698698216368007,-0.0017867473829771853,-0.00392868156928403,-0.0011616929036556288,0.006175782969315331,0.04275477602259311,0.012848663064102943
create_subtask,0.004423397146264537,0.017829756460077242,-0.0010919808772510192,0.003260460941690779,0.0035862983615110805,-0.006534859693026708,-0.007507894218598182,-0.003195916517010294,0.014984018292520628,1.0,0.06502366192403373,-0.0002027843059747549,-0.016640354349035564,-0.0010519207425731484,-0.012389200443497483,-0.0009070754403099652,-0.021171077157772344,-0.007077988879606117,-0.010384386486545348,-0.010864977616803382,-0.0008453062377258235,-0.005664421724261743,-0.0027002576785171662,-0.00113785175977131,-0.0007269715091334259,0.12908626312376306,0.033524219817763226,-0.006621093558567752,-0.005112217728153547,0.01029185795863685,-0.030601127516579476,-0.07570598517304712,-0.0008496180489933448,0.10453024482616269,0.007401979653550892,0.002151535975959016,-0.0006074776051694265,-0.024908745258364763,-0.010443799651520163,-0.01491946835959825,-0.0014774836979726045,-0.003933875706396928,-0.003180610973983607,-0.010121856902713552,-0.01026911155281132,0.014638051508093233,0.004312405932538477,0.11883073734330829,-0.00044214695191681006,0.004993860714796774,-0.008537642944735465,-0.0018927086645582527,0.11374904314528853,-0.007036665709203719,0.009012407301130029
create_task,0.005178675704619822,0.01121189289058636,0.002575810609966901,-0.002480381767045173,0.010429507335499513,-0.008529567855202442,-0.00843639304935505,0.012198705426790921,0.11181102752158291,0.06502366192403373,1.0,-0.000412218511873156,-0.020213896106592657,-0.0006402661159101904,-0.014794443313098097,-0.0012957902331152142,-0.004296063689860399,-0.011327426298777246,-0.010118420647088887,-0.011888077245702589,-0.0012075506822918627,0.00469261312191719,0.003480331722416711,-0.001625462592770458,-0.0008219873584655724,0.09821904946596231,0.06237698784553214,0.036785056764359,-0.0025412471611440885,0.019444351740018476,-0.002712687006106309,-0.03302295510665959,-0.004486472210788013,0.016187487321545183,0.06856501370123273,-0.0017017501363053556,-0.0009050349777819953,-0.02513097169218865,0.002281940058626769,-0.017821826429932717,0.07631908509915067,-0.0005711426429292302,-0.0026127460918464822,0.00966501548681188,0.05380419033297064,0.04058535266036123,0.09937108860849794,0.15373225074617952,-0.0011508542544948182,0.003132123982692543,-0.00877636587031847,0.0069983755813321745,0.08342503525094391,0.021294090066218914,0.02832409625938626
delete_memory,0.0007031664834216668,-0.0004207736712441899,0.0004346976666587656,-0.00015511592280685046,-0.0005302348630538748,-0.001694534463936838,-0.0013844706120868019,-3.3670147803747853e-06,-0.0007251232885899907,-0.0002027843059747549,-0.000412218511873156,1.0,-0.001486522181084437,-0.00019814748039632222,0.0016941249122764158,-7.551541826076498e-05,-0.0018483032013523343,-0.0014872543897549136,-0.0011897992060126517,-0.0010044268879099805,-7.037303763674338e-05,-0.0006229714347285334,-0.0003146066280549091,-9.472789995120563e-05,-6.980701107294507e-05,0.00884804726641281,0.0029365200798455527,0.009925089441993941,0.002115052558604954,-0.00031169800896377586,-0.0006229008445132384,-0.004234517705537631,0.0010239525410540187,0.003079913253382202,0.02306964154216554,-0.00010449543737418363,0.010730433216775297,-0.00021870198186863673,-0.000948258592950638,0.004574825480764192,0.0014091265158350705,-0.00038711097325838114,-0.0002675343567625139,-0.00040071490179835446,-0.0008251240134851077,0.004887477607710211,0.002035749241652634,0.006949707814283608,0.0005403476817203028,0.00874498809248326,0.0006468804528007899,0.0006931800628578201,0.0033580677899957994,-0.0005794901934811641,0.06339645326764583
edit_image,-0.009429078091059173,-0.004719917438518544,-0.004490529402512023,-0.0017498402895937592,-0.005110415794816001,-0.01812903359981218,-0.01424220343950013,-0.006626350116099523,-0.007945654131350545,-0.016640354349035564,-0.020213896106592657,-0.001486522181084437,1.0,-0.002235273066780605,-0.016485046357139738,-0.0008518785110330014,0.05628042271975976,-0.016714430070688825,-0.013392737956058885,-0.011621173531455878,-0.0007938680589948598,-0.006985584248202767,-0.003546317244438863,-0.001068611738136165,-0.0007874827951973615,-0.03334566702815937,-0.03134121564785119,-0.015150584960090661,-0.008858043854226222,-0.006739708370338054,0.004952797687943631,0.04517806215983369,-0.005984070226813575,-0.0244912651606123,-0.03963574859653908,-0.001178797915051898,-0.0006066841489039907,-0.03405214401986616,0.02361297097590381,-0.019499489810906243,-0.06398450512696625,-0.002992124997518055,-0.0043567471095962386,-0.014594768648881715,-0.0176720628521498,-0.015521252005568276,-0.04126736997078035,-0.05870140403016671,-0.001360669059860862,-0.004405869149842927,-0.015177231806537265,-0.003754166163067578,-0.026537403427958815,-0.012000032766731701,0.010365981328685572
find_similar_assets,0.0025627848973299805,7.014728826483963e-05,-0.0005406726301171098,0.016549901127377746,-0.0007905218463922325,-0.0005350162788608403,-0.002417542286703887,-0.0008714505437334997,-0.0011826175846517315,-0.0010519207425731484,-0.0006402661159101904,-0.00019814748039632222,-0.002235273066780605,1.0,0.005187226991548275,-0.00011355200932274514,-0.0029402962095793532,-0.0019502316746343913,-0.0007700076318760594,-0.0015556148738930485,-0.00010581944733727228,-0.0009054554782233631,-0.0004698028909694154,-0.00014244168444170127,-0.00010496831712930123,0.02280840460189427,0.007229876555502417,-0.00232608730180528,-0.0011770762445279786,-0.0008052016855415315,-0.0013444759705534435,-0.019762699406583876,-0.0007947658835367931,0.009368811706751053,0.008515345436771364,0.028129032439313344,-8.08685783713064e-05,-0.003236845280323316,-0.0022475318021344644,-0.002539620213476072,0.006663381030175046,-0.0006308597238651885,-0.0005570113709503412,-0.0019327551617827135,-0.0022434411347312137,-0.0013284087062661104,0.016791358318562863,0.022189448665886877,-0.00018412485275415882,-0.0006539567954057153,0.008293582686083132,-0.00048749199195498863,0.007382354772951934,-0.004251904891117227,-0.001841749488420705
find_stale_tasks,0.0003539846939692184,0.0015210518421958827,-0.001784411668470156,0.0003811532395051395,-0.00481396952380422,-0.019440164343631536,-0.011609153116304114,-0.003450413949538239,-0.0070958640739051905,-0.012389200443497483,-0.014794443313098097,0.0016941249122764158,-0.016485046357139738,0.005187226991548275,1.0,-0.0008374612546223909,-0.021599917236643423,0.10705894779143768,0.056341893740201356,0.00965039686542185,-0.0007804325758661248,0.0028011445525329085,-0.0027261243566398586,-0.0010505264721826831,-0.0007465413013759329,-0.0001703410356088588,-0.008097097810590991,-0.016949262204789792,0.07920155052608882,0.0036258716224322374,0.15641822199173178,-0.12576706764303405,0.017363027027840164,0.08975897083286975,0.1091413424235068,-0.0011052294615925447,-0.0004903519649361592,0.10951411009889814,-0.0045413517100481434,0.11583081629251551,0.2230691519616586,-0.0022800031830697265,-0.0011725375747736438,-0.005219575678758619,-0.01821597960669346,0.011875146898955892,0.0006883493086973347,0.1798749076682273,-0.00011658182861608238,0.006014699118554382,-0.011493466413341568,-0.0029560471837529402,0.004192770112576536,-0.011373584619008302,0.008593279173911717
follow_up_cursor_agent,-0.0004880825824291861,-0.0002411319878724584,-0.00022861181244598417,-8.88919943742879e-05,-0.00030386071017561567,-0.001251425356075494,-0.0010295710500664908,-0.00033701354893904244,-0.0004518858280356181,-0.0009070754403099652,-0.0012957902331152142,-7.551541826076498e-05,-0.0008518785110330014,-0.00011355200932274514,-0.0008374612546223909,1.0,-0.0011911555630887795,-0.0008522981164986301,-0.0006818360256871074,-0.0005930603645874585,0.8944903230641484,-0.00035700508541723224,-0.0001802910372134654,0.5170647539067682,-4.0004174447704646e-05,0.016354540599068646,-0.001656323934003696,-0.0009219200285268413,-0.00044999301432831673,-0.00034787114706304087,-0.003559548951522157,-0.011082070550409606,-0.00030399113570574795,0.023728243033795917,-0.0026324140052839625,-5.9883006612873087e-05,-3.081959209195405e-05,-0.0014678092994181067,-0.0010564846424030885,-0.0009906032250569367,-0.0033047700872411586,-0.0002417822715028027,-0.0002334777800765948,-0.0007429333036607736,-0.0009846375816498342,-0.0007934400194939444,-0.0024378361863187556,0.013220708648937759,-7.01712948361579e-05,-0.0002531649128279157,-0.0008790132936075328,-0.0001910381812869057,-0.0014470240437979987,-0.001898227813765931,-0.0015675465719188141
generate_image,-0.010980092838252915,-0.006472635507467159,-0.005457354689277084,-0.0023459258652579096,-0.0051200412134888235,0.041874345429282644,0.03191371648082959,-0.009134587643661898,-0.006432730842407127,-0.021171077157772344,-0.004296063689860399,-0.0018483032013523343,0.05628042271975976,-0.0029402962095793532,-0.021599917236643423,-0.0011911555630887795,1.0,-0.020079529627028966,-0.017642470618099804,-0.015087783983209918,-0.0011100413293481824,-0.008101824908840443,-0.004485225647649915,-0.0014942069792549869,-0.00110111301105433,-0.03025118665628688,-0.0374524646885795,-0.006294820633429181,-0.012331299251814806,-0.009210901968669931,0.0011700349052370692,0.05151170310296978,-0.008219149118474758,-0.026916479801031422,-0.024682979020885048,-0.00164827692691627,-0.0008257313134409915,-0.04047760516828893,0.022217039281582567,-0.026857097516348235,-0.0751606960353233,0.0018811270164666334,-0.005863863811521001,-0.019904249046260147,-0.00516161793791498,-0.01807939279147829,-0.028037973112240697,0.0016897658468541532,-0.0019101558852049757,-0.005455492163669456,-0.002841424112796467,-0.0052172416073346115,-0.0318426805063093,-0.004214868317998461,0.005345113623302856
generate_project_summary,-0.0033328509041293847,-0.0036150577555485877,-0.004191788954348468,0.00236307565408735,-0.002845148694602923,-0.006691654286562051,0.006385906407356114,-0.006311555554397423,-0.0031305933674020746,-0.007077988879606117,-0.011327426298777246,-0.0014872543897549136,-0.016714430070688825,-0.0019502316746343913,0.10705894779143768,-0.0008522981164986301,-0.020079529627028966,1.0,0.1791132702034783,0.03420337739186755,-0.000794259090547181,0.0007387944425673965,-0.003307736584048763,-0.0010691380987852077,-0.0007878706815927453,0.006844351091759985,-0.014863350359293079,-0.017219185291891013,-0.005538802184254124,-0.0037068272502965138,0.10221015832104971,-0.10685864524749354,0.0058638868630721975,0.007384017993538015,0.10248185949849667,-0.001179232522446213,-0.00044733308442546413,0.20388332344522386,-0.008096106259911136,-0.003773438661268062,0.10397925155848006,-0.001347065157386953,0.008772475525103574,-0.011335168613233186,-0.016792966065266392,0.0004888424998981109,0.0437424005655154,0.15125569131276306,-0.0007708362860078392,-0.0007657485544321332,0.007420556582550383,-0.0033840256321140357,-0.013765153506801258,-0.004702381571251404,0.005181987510094721
generate_project_update,-0.0034913270439876666,-0.0030999439872246436,-0.0032757119045822482,-0.0013961698828319471,-0.003936244868670367,-0.004582226487799368,0.011609258465559085,-0.004942115421377791,-0.005147360813123752,-0.010384386486545348,-0.010118420647088887,-0.0011897992060126517,-0.013392737956058885,-0.0007700076318760594,0.056341893740201356,-0.0006818360256871074,-0.017642470618099804,0.1791132702034783,1.0,0.03901100119336053,-0.0006354049729563194,0.004224459927770242,-0.0027452441282514923,-0.000855307383736939,-0.0006089217587338887,-0.0005322570926391514,-0.01555436998732605,-0.013303902447220513,-0.005794544885834277,-0.004248190061232434,0.09787278535679761,-0.09364285329405986,0.009945141523015354,0.006458829506412432,0.06309993100599169,-0.0009380285556404444,-0.00048430522491222223,0.1960067114928529,-0.0018316353460490215,-0.007827210280727201,0.10845396170346455,-0.0031007842186495265,-0.002647761397315052,-0.00974680096978019,-0.01407533603948974,0.0030271918902729,0.024650383689196084,0.12944283222674743,-0.0004972350760123762,-0.0015453354411359308,0.0074444089631074415,-0.0022912793243863865,-0.01573482598815669,-0.001012284264772304,-9.116456106378323e-05
